432.94,395.81,563.19,99.223,287.72,1421,384.71,609.31,333.06,442.69,841.76,525.77,1796.9,1260.1,2590.6,6320.9,4661.9,4137.5,2079.4,2947.6,2246.1,1.4179e+05,1054.6,1562.5,4309.3,6880.6,9583.9,24647,1.9399e+05,9756.1,1120.5,1111.4,1620.6,1589.4,651.98,993.06,9139,1644.6,1.0712e+05,69017,4214.3,9717.1,2138.9,3605.9,4568.6,4051.4,15434,4312.7,4202.8,6574.4,6929.7,1.0872e+05,0,72427,2205.3,8630.9,739.25,899.33,200.77,281,2162.3,2216.3,1830.2,1505.3,707.36,2104.8,3556.5,4633.3,4351.7,2620.6,17523,53946,17642,1468.8,1453.1,2677.7,1953.2,2852.6,484.29,1713.8,1093.7,2075.2,2362.1,8928.3,1129.9,8332.1,12115,18897,19045,33116,13079,29965,3060.6,5665.1,43112,7024.8,19754,65678,72134,6969.4,337.76,1625.2,279.14,78.093,453.97,389.18,1378.9,320.45,170.02,510.64,523.59,834.06,596.02,1012.3,1652.9,4075.3,4179.8,1310.8,2179.6,1348.6,828.47,4694.7,3673.8,3149.7,3973,17190,2949.7,4541.7,13407,9402.9,20477,29786,82105,14482,1452.2,1151.3,2616.6,2995.4,1857.1,5151.1,2577.9,7819.8,39348,24033,4324,7708.7,4470.7,999.22,2658,8089.3,2886.7,563.07,8097.7,387.31,4293.8,7794.5,22470,26894,938.31,351.07,1675.7,261.95,803.81,1574.5,3496.4,3855.7,3121.6,1629.4,217.07,764.11,1268.3,1655.8,2798.9,2016.9,1486.5,7612.7,3454.1,30815,7641.7,2412.5,13482,1292.8,2431.8,2271.9,899.07,1955.3,2117.8,1583.7,1169,2257.4,1938.4,1159,864.88,4331.9,4179.9,2886.5,3073.3,2834.4,10213,15057
485.48,547.72,1918.5,107.49,275.97,2984.1,325.43,2335.5,332.43,441.96,1926.4,463.18,2026,2407,1667.8,4381.3,5976.1,56575,2439.7,35689,37509,1.3804e+05,3203.3,6843.8,9548.8,28567,14619,1.2019e+05,1.8573e+05,13664,4051.8,6013,3278.2,3397.2,1261.4,1827.1,11348,3388,57870,75166,48871,41311,42795,4109.7,5074.1,4330.4,63003,14766,45142,86851,14469,1.4625e+05,72427,0,587.39,1235.9,1434,2091.5,197,243.69,3862,5503,3002.1,4885.6,1070.6,5453,5301.5,14683,19677,34594,9739.3,26692,51372,1648,2648.6,2376.2,3557,4159.3,1799.5,4801.4,1729.6,6542.8,4446.5,880.82,4316.5,3661.5,61548,2440.2,7831.4,8885.4,14090,26841,15457,18479,84662,9144.9,9375.9,9654.9,17249,10056,628.18,1178.9,223.37,52.532,930.91,155.84,1334.4,156.34,102.63,343.71,752.16,685.76,408.55,805.08,2161,905.38,932.99,2856.6,863.64,9486.4,1317.7,26508,16562,2254.8,23317,1.3142e+05,3237.9,2129.4,19456,3733.3,1.2652e+05,11973,1.0428e+05,5588.5,3396,3437.5,2051.1,2052.9,1249.1,2485.6,2503.2,4797,18712,10003,49980,81577,45900,1344.5,937.83,3436.4,43597,382.11,3897.4,1521.4,32965,84293,17989,3.4768e+05,327.04,310.66,1259,169.5,976.16,1893.3,1692.9,3043.6,5563.8,2731.1,559.45,1241.2,2683.3,5228.9,13107,5423.9,4491.5,67561,1733,19941,56451,7214.8,58976,3192.7,2336.6,4166.5,363.19,1377,597.96,1120.9,534.76,9925.2,709.06,1163.6,1064.2,7204.3,10162,11169,13266,2756.3,5692.2,5286.4
2168.9,5038.8,1584.4,1447.6,2412.1,1863.2,3965.5,1158.7,1365.8,1584.3,1749.4,299.94,1827.9,1553.8,671.6,642.02,398.77,734.25,201.93,403.13,263.27,675.56,123.36,224.96,200.26,544.83,288.74,559.96,917.73,290.1,1948.2,845.33,480.63,114.43,54.707,123.18,886.44,266.61,1731.8,736.84,498.59,871.11,316.28,730.58,378.21,433.55,23458,8104.7,976.86,1068.4,2373.2,4271.2,2205.3,587.39,0,3.208e+05,2841.3,2014,6614.9,3483.9,512.53,617.25,137.32,1475.5,1.7756e+05,31397,7037.3,2836.7,1065.2,597.78,2030.6,5144.7,9582.7,15810,3655.3,3531,1677.1,1194.1,474.01,1129.3,551.5,1406.4,1.2147e+05,52071,22988,1.1882e+05,8984.1,18843,18223,15496,3852.3,3375.5,786.5,1201.1,2142.1,6950.2,7601.7,4384.5,3441.9,3445.8,25.617,130.25,51.869,24.132,37.421,112.11,146.47,66.357,63.077,198.02,42.142,158.6,119.87,167.1,130.99,76.503,60.139,14.777,22.042,22.775,10.963,22.508,38.514,8.5489,14.829,95.705,13.43,46.716,51.247,46.398,132.4,96.766,146.94,46.585,99.992,39.735,9.533,25.961,13.973,437.08,77.186,441.58,728.06,291.8,37.607,208.25,182.51,23.994,37.534,66.867,28.121,555.88,284.12,167.56,525.05,552.48,176.23,532.38,21181,7262.4,21352,141.03,60.536,52.294,44.545,58.382,187.74,68.353,853.49,7678.8,4845.8,1755.4,403.98,1472,271.81,290.31,406.52,565.45,1096.8,1596.5,1983.1,66.343,55.963,84.555,179.93,114.23,57.316,43.687,21.21,2067.9,36693,9909,2360.1,17039,2258.4,316.38,264.43,428.75,773.1,617.45
3675.7,8009.9,2560,2336.5,3751.9,5301.5,6115.9,1849.1,2181.6,2677.9,2776.7,650.47,3081.3,2458.8,956.67,848.74,422.9,687.85,240.42,570.37,380.13,2680.5,143.02,255.55,375.63,643.44,498.85,757.11,2784.7,460.34,3146.9,1353.3,843.95,151.65,73.669,209.18,1804.4,480.32,5661.9,1822.4,668.81,1216.9,486.17,1021.2,505.48,636.52,33437,5821,794.15,1006.4,5843.7,16708,8630.9,1235.9,3.208e+05,0,4850.3,3256,9396.8,4949.3,840.32,1079.4,234.52,2127.2,1.7035e+05,42169,17982,6075.3,1817.4,990.44,6157.7,18499,36961,23216,5494.8,5112.3,2397.4,1728.4,729.8,1873.2,858.48,2327.1,1.3482e+05,1.9023e+05,16536,2.7487e+05,7477.8,75660,72639,67445,13248,13332,1606.6,2255.4,4846.3,26091,29113,17525,13206,8104.7,72.729,664.71,195.84,76.85,100.21,332.56,747.11,202.04,147.08,401.67,123.93,375.77,235.19,331.88,277.79,131.06,126.56,68.006,86.862,87.058,38.946,73.646,180.84,23.387,46.809,316.18,54.092,117.63,184.13,142.06,379.08,275.96,485.74,151.52,210.25,104.47,31.439,69.747,34.04,736.07,141.07,730.4,1484.1,557.67,109.03,637.85,657.78,54.658,101.6,212.95,104.28,2346.9,698.19,849.05,2214,2565.7,680.03,1721,90476,30982,87650,631.06,218.03,255.46,118.35,144.21,358.09,157.13,3819.3,32878,18959,6882.4,1529,5746.2,965.11,949.52,771.71,2370.4,5818.8,7930.4,8016.7,178.87,152.37,202.71,828.52,406.06,123.84,118.22,55.917,8766,1.7421e+05,47594,11398,75615,9064.1,1167.2,928.46,1825.2,3190.6,1518.7
61020,61133,26807,22908,18604,44607,33161,15195,12327,35374,20204,7853,28871,17971,2536,3388,1582.8,3889.4,1373.3,5352.9,3126.5,727.87,1000.1,1251.6,1718.2,2365,1550.7,1778.9,2074.9,1149.5,90332,16101,6213.7,1348.7,567.04,1242.3,10457,2509.7,6029.1,3925.3,2599.9,1551.4,2976,5491.5,3476.6,4565.3,25203,1091.9,864.2,3872.2,984.76,2771.3,739.25,1434,2841.3,4850.3,0,1.7198e+05,1.1674e+05,7364.3,6093.6,6322.5,1424.3,23565,2194.7,1692,833.3,2912.7,5006.7,4950.7,17283,6060.1,1273.9,1.0217e+05,36748,11511,8961.6,9535.7,7228.5,13061,7549.6,17569,6666.9,1291.8,1065.4,3061.6,5741.2,1632.6,1854.5,2329.7,1082.8,1685.4,2377.3,892.05,1764.3,28052,7940.3,1999.4,4451.3,3.3041e+05,533.88,2818.9,1454.7,913.48,693.2,2758.3,2836.8,1689.9,1931.7,4860.5,806.66,4312.8,2767.3,3783,1899.6,777.41,691.01,83.867,154.91,67.09,40.646,224.47,67.433,128.66,196.12,289.57,264.98,511.1,1284.9,652.16,1177.1,917.06,1814.2,785.25,1337.9,392.75,102.41,249.29,135.88,4691.1,757.15,4318.2,6489.2,2651.4,247.84,515.97,212.03,158.12,385.66,478.88,140.56,461.97,2470.7,24.778,216.72,336.9,815.17,1091.9,187.04,85.567,228.73,735.02,1152.8,4146.7,350.76,559.65,1978,641.52,64.713,118.04,137.32,122.63,128.63,145.05,73.03,385.26,4725.3,2584,278.45,135.88,614.56,798.46,502.27,870.17,774.98,1042,602.71,398.28,228.56,153.63,382.44,150.54,83.151,384.52,263.22,139.23,162.01,3088.7,3436.2,5315.5
56442,99512,63176,27647,32989,16340,51561,38759,20468,28741,40189,5398.2,32248,28202,3631.2,6592.7,4095.4,13032,4147.9,18708,10349,415.79,2825.6,2735.8,3501.4,3209.4,2463.7,2572.4,1757.2,1138.6,2.4571e+05,55176,10224,4284.7,1568,2781.1,14152,4808.1,8197.3,6370.6,7309.6,3571.5,10372,14907,10777,13637,22699,2364.5,2448.4,12593,2283.4,1005.8,899.33,2091.5,2014,3256,1.7198e+05,0,30189,3887,17709,13790,4045.7,83224,2104.3,3185.6,1525.7,9339.8,17113,16519,14723,4416.6,503.09,1.1188e+05,1.0086e+05,16721,19675,25562,23051,28792,23815,49558,5967.1,536.7,1879.6,2528.7,17633,447.9,888.29,627.06,1080.6,923.53,7352,2208.8,2462.3,12333,5227.5,993.8,4387.8,1.197e+05,752.83,2308.3,1343.8,640.46,1081.5,3073.3,1979.8,2278.6,1824.6,4775.3,1278.6,5316.6,3242.5,4862.6,3293.8,1373,1229,118.15,232.66,71.718,35.778,193.3,104.98,111.84,151.04,410.95,97.776,672.78,278.14,474.52,657.09,945.05,932.59,406.13,2330.6,706.96,109.52,431.49,194.8,8154.7,1284,7310.5,10237,3826.7,278.65,571.12,265.38,286.86,709.84,740.68,198.67,836.69,4240.5,21.477,269.94,527.65,1070.5,1389.3,110.43,102.23,141.22,524.83,1358.3,850.83,614.1,949.57,3555.3,1240.5,97.477,83.792,83.585,74.554,145.37,105.95,81.423,523.97,7935.8,3314.2,305.17,171.65,583.05,1346.9,867.91,1500.3,1003,1866.2,1096.6,743.28,397.9,94.594,213.21,116.22,63.293,294.28,163.78,165.69,145.78,4080,5836,9022.8
9888.7,13802,5524.4,4469.5,5382.4,9087.5,9061.3,3355.4,3512,5309.5,4858.6,949.94,5450.4,4339.2,1632.7,1031.1,398.32,750.17,308.24,961.69,535.95,68.314,190.66,260.77,468.45,394.9,417.53,261.17,418.22,295.34,14020,2768.5,1415.4,248.39,108.37,307.25,2236.3,691.14,1545.2,1158.6,460.03,298.15,539.59,1361.6,698.68,948.01,62487,841.13,227.76,780.21,370.31,267.53,200.77,197,6614.9,9396.8,1.1674e+05,30189,0,32073,1258.3,1539.4,314.8,4008.6,4220.5,1876.9,729.11,704.37,913.02,886.09,2574.6,973.78,247.42,89274,8734.9,8272.7,3057.8,2521,1347.9,3139.6,1454.9,3723.4,14503,1444.8,1362.4,4969.1,1609,518.68,912.23,462.44,344.84,281.04,475.44,220.27,332.63,2773.6,1094.3,280.95,838.28,43488,123.21,406.59,187.27,96.721,130.67,400.86,329.13,243.44,237.84,677.06,148.48,592.88,383.61,550.97,395.78,203.35,168.63,16.172,30.423,7.7424,4.1207,20.393,13.374,13.565,15.944,37.946,15.335,119.6,39.563,75.134,63.508,155.17,124.46,70.992,311.57,84.465,15.386,71.098,32.508,1159.1,198.4,1094.5,1726.7,669.68,23.267,44.222,23.852,35.054,99.798,106.01,13.218,109.85,651.44,5.6164,35.832,47.778,179.09,99.664,296.09,92.585,384.63,289.6,333.62,155.46,90.554,143.12,487.93,160.6,23.669,139.36,136.14,59.888,22.643,58.8,12.171,40.083,1067.1,587.48,44.773,52.208,94.568,185.58,128.85,208.3,228.85,264.83,150.27,99.89,56.924,58.235,566.65,211.21,61.516,453.31,74.769,19.94,16.987,551.09,843.7,1383.4
4349.2,13287,4722.9,3477.2,8248.8,2886.1,12140,4436.6,6045.3,4330.2,7076.3,904.94,7997,7255.5,25589,8218.9,1770.6,1430.4,834.04,1254.3,605.93,55.997,246.04,298.9,811.76,395.69,633.12,328.93,453.82,325.17,4512,2399.5,2234.2,337.54,162.42,501.41,3547.6,1154.2,2344.3,1999.7,569.48,398,789.89,4559.8,1433.4,1848.4,64867,962.45,377.07,1395.7,438.4,151.78,281,243.69,3483.9,4949.3,7364.3,3887,32073,0,1742,2375.9,460.23,3549.4,2826.1,1642,709.44,915.94,1280.3,1105,3160.9,1084.2,132.49,74754,8630.2,47215,9628,9005.7,1787.3,5042.4,2153.2,5148.4,10370,678.44,1270.8,3310.3,2484.5,278.65,744.39,247.97,352.55,230.98,564.5,273.68,377.8,1852.5,1028.6,225.95,1005.8,8061.3,104.71,332.81,153.82,64.035,157.64,389.29,251.33,280.71,212.75,651.71,186.28,707.45,430.25,688.99,553.1,312.25,255.97,24.853,60.914,10.882,8.848,36.192,15.752,24.654,23.897,43.517,27.541,186.05,48.245,145.79,88.197,272.43,174.71,125.82,373.48,114.37,25.941,108.55,49.188,1498.3,289.38,1487.8,2437.1,1047,34.524,66.975,33.082,56.637,148.08,180.1,20.481,146.31,958.39,6.2702,43.714,67.344,288.66,139.49,149.71,53.922,237.39,70.597,188.11,137.1,138.17,213.11,645.9,208.6,23.897,92.372,108.59,58.05,29.127,51.789,15.422,58.32,1416.2,820.75,49.631,45.304,99.482,234.75,181.79,301.83,153.84,329.63,214.64,138.66,86.343,49.649,305.91,136.9,53.233,357.18,74.807,20.629,18.57,660.04,1105.2,1880.7
2011.7,2467.9,7861.8,495.07,1573.7,1701,2034,17653,1479.8,948.36,4401.1,480.11,3493.4,3753.4,8696.9,20739,10334,34585,7899.7,51614,34747,606.9,18923,13431,39177,12530,14894,6554.6,4901.9,3956.6,25694,61965,10358,31716,21964,70988,17571,37677,15263,27530,21298,6815.9,19745,36331,34309,82060,30990,2557.4,5041.3,24056,3421.4,897.69,2162.3,3862,512.53,840.32,6093.6,17709,1258.3,1742,0,1.0592e+05,82183,52340,725.77,2813.6,1776.2,11096,23638,36334,6564.4,4644.3,489.1,14538,26524,18846,42146,59516,41730,11886,77061,1.4921e+05,2487.4,132.38,1369.7,1107.5,23542,138.32,532.34,306.07,1102.2,864.89,15701,3482.4,3421.3,3149.7,2882,1058.7,3831.5,13731,225.19,969.15,221.21,62.694,308.67,398.17,470.45,307.82,166.72,628.55,351.09,781.23,489.01,924.18,1074.7,1847.5,1707.1,265.04,513.23,204.77,110.21,583.17,169.47,386.5,449.41,935.12,351.98,2061.5,789.57,1927.1,1786.2,3838.5,3131.4,1689.5,913.83,458.74,364.33,1135.9,545.98,4095.7,1848.1,6706.2,15770,9906.9,676.45,1279,730.6,331.97,956.54,1858.8,501.78,427.96,4659.9,45.682,617.02,832.15,2881.5,3166.7,50.593,63.735,70.839,169.13,521.95,678.46,1270.9,1874.4,2401.4,831.34,63.151,67.161,101.64,190.61,403.76,204.53,188.17,1350.6,2427.9,4263.4,520.83,232.23,1258.2,761.27,1091.2,1542.7,566.08,1165.5,1075.4,710.66,472.79,284.04,84.376,63.234,59.686,287.33,368.09,349.81,343.55,1065.4,3282.4,6960.8
4809.7,5216.3,15676,837.62,2849.8,3785.3,3220.9,25848,3210.1,3416.4,23365,2256,13664,29813,14342,26232,11592,14689,3440.6,31993,41606,1033.5,25228,22597,88372,26246,34902,12752,7974.3,9450.7,25736,38677,1.8196e+05,25149,31308,2.1012e+05,1.2792e+05,1.7057e+05,30987,76937,46056,14858,12353,12285,15985,27101,51687,2199.8,5784.8,12371,7343.1,1235.4,2216.3,5503,617.25,1079.4,6322.5,13790,1539.4,2375.9,1.0592e+05,0,1.1832e+05,23604,842.94,2616.1,3045.9,11555,19213,45947,29145,5006.5,638.63,14866,16479,20107,16410,21925,23214,1.1088e+05,18701,2.759e+05,3091.5,149.79,1043.4,1525,14058,165.31,658.62,346.01,1384.1,984.46,26580,8638.4,5115.4,8317.8,3714.6,1048,5311.2,25436,791.86,2333.1,1037.7,374.43,1115.3,2417,1495.5,1865.5,1157.6,3693.2,1350.2,4694.7,2799.6,4948.2,4142,2554.4,2318.2,308.09,540.25,245.62,113.98,859.73,306.48,323.21,786.29,1883.5,323.65,1856.8,1097.9,1445.1,3293.3,2863.5,4075.2,1306.9,2639,998.04,326.69,1073.2,486.33,11580,2649.5,13521,19936,9688.4,1263.1,2089.7,1113.3,516.36,1283.2,1734.7,942.27,1163.6,7950.3,67.059,943.82,1435.8,2610.9,5395.9,87.45,157.1,98.317,482.79,1436.4,1176.2,1316.8,2022.5,5826.4,1673.4,170.2,138.34,142.3,257.56,606.67,300.88,299.41,2142.6,9231.2,5095.9,831.39,365,2305,1973.8,1577.7,2688.7,1362.7,2578.7,1880.4,1199,717.69,405.13,145.2,80.269,81.201,362.79,570.17,602.42,635.31,4040.4,7260.9,13371
643.42,783.46,3127.7,120.65,422.77,516.96,534.7,4706.4,445.81,288.23,2102.2,168.18,1291.7,1703.4,3890,9057.2,9221.7,38674,9732.5,60758,36644,466.41,53436,28213,92967,15302,33120,6258.5,5295.5,6151.4,7110.3,12696,8759.4,1.1206e+05,95031,1.7427e+05,10851,47467,7976.8,28783,19738,5283.8,17068,9840.7,67288,62075,19360,1706.5,4196.6,20890,2218.3,616.21,1830.2,3002.1,137.32,234.52,1424.3,4045.7,314.8,460.23,82183,1.1832e+05,0,9930,269.8,1563.7,1052.4,6713.2,15814,30145,2502,2665.6,340.56,3324.2,5352.5,4836.3,7582.1,9728.9,5744.4,7177.2,10045,46844,857.09,47.334,745.24,450.6,16144,63.16,270.75,161.1,647.48,539.16,11430,2505.5,2354.2,897.91,901.77,672.8,1679.1,7166.7,132.28,572.17,109.39,35.619,180.68,203.64,270.74,145.63,78.307,268.65,202.03,379.34,228.74,436.22,624.39,1455.9,1406.6,283.91,562.71,225.87,148.92,656.69,159.25,531.47,456.62,870.75,499.86,1913.5,949.45,2516.5,1694.5,4824.8,4156.6,2427.3,551.64,337.51,543.48,1243.8,639.82,1952.9,1285.1,3721.4,11177,8072.6,603.13,1054.1,682.83,273.12,788.88,2231.2,459.64,242.52,3243.2,41.672,573.26,599.04,3023.9,2616.9,20.232,38.213,45.788,99.42,310.14,498.97,1172.5,1613.2,1379.1,569.47,40.48,51.715,72.248,162.82,343.14,156.66,135.89,1070.9,1155,2828.5,394.91,147.19,918.87,472.58,803.62,917.69,349.02,721.71,758.83,525.5,366.19,248.97,38.489,39.603,33.515,185.28,252.66,267.64,261.18,514.26,1918.7,3859.2
7843.2,27622,26899,5978.9,19916,3858.4,25934,48247,16353,8804.6,27664,2849.9,24154,23985,6267.9,15362,9995.6,35113,11038,45856,20512,584.01,5122,4850.5,5788.4,5677.2,4432.3,5658,3668.7,2308.5,80816,1.5079e+05,10826,10054,2836.3,4535.2,15328,6800.1,10903,10168,13211,7396.9,26183,50135,29370,41695,28784,5110.3,5785,33803,4447,1195.3,1505.3,4885.6,1475.5,2127.2,23565,83224,4008.6,3549.4,52340,23604,9930,0,1971.8,6111.6,2643.5,20121,39027,34205,12881,4751,648.41,57669,1.9864e+05,39961,1.0059e+05,1.1784e+05,80131,33820,83119,1.1526e+05,5853.5,295.43,3585.8,2438.3,45285,258.5,1130.1,476.9,2235.8,1623.8,13941,4339.3,5568.1,7325,4558.8,933.95,4538.7,13831,588.62,1593.8,824.56,308.33,939.98,1919.6,1115,1603,978.96,2939,1031,3693.3,2190.8,3500.3,2961.7,1588.1,1468.1,171.47,325.29,125.88,61.742,376.9,151.56,189.39,290,783.68,185.56,921.43,472.24,820.63,1333.6,1684.1,1862.4,769.11,2255,790.23,185.65,582.32,274.63,7456.2,1394.9,7544.4,11724,4987.4,533.2,1212.6,550.41,376.75,894.01,1036.7,409.34,775.44,4577.6,42.045,517.71,911.85,1611.5,3075,99.631,115.86,151.2,353.5,1049.6,676.63,771.74,1183.6,3626.6,1389.6,117.81,113.51,158.37,205.45,365.08,286.93,214.66,1171.2,6834.1,3906,589.89,337.44,1399.9,1362.9,1055.8,1705.2,926.31,1870.4,1229.1,870.26,480.78,245.51,173.08,145.61,109.09,527.46,482.67,385.4,353.51,3098.6,5644.5,9081.4
2302.7,5619.8,1856.1,1569.2,2670.2,1150.3,4358.4,1437.6,1542.6,1722.4,2001.8,286.41,2002.4,1745.3,790.09,1346.5,822.31,1577.3,452.4,727.25,500.41,289.6,276.32,579.73,300.02,1334.8,545.51,1235.7,1020.5,647.84,2352.9,1348.1,590.95,212.71,107.53,176.84,935.79,331.21,1006.3,755.18,1101.9,2166,885.28,1387.1,711.55,788.99,32014,22082,2072.2,2714.1,7189.1,1843.3,707.36,1070.6,1.7756e+05,1.7035e+05,2194.7,2104.3,4220.5,2826.1,725.77,842.94,269.8,1971.8,0,1.0232e+05,24704,13760,4124.5,1601,1128.1,1404.5,1980.9,13374,4194.7,3816.5,2219.4,1723.5,650.05,1372.5,742.77,1801.9,2.2542e+05,9629.4,66615,1.3246e+05,33704,9372.2,18429,4732,6385.9,4364.6,2221.3,3013.5,4416.5,1907.2,1867.8,930.21,1021.7,3108.9,23.181,124.32,45.327,18.583,32.446,81.85,145.67,37.226,47.424,160.65,33.68,97.655,96.261,105.81,114.16,60.362,56.971,26.79,37.517,39.869,19.228,39.638,52.023,13.515,30.615,128.49,22.788,53.528,78.774,55.615,208.2,102.41,202.3,62.913,96.87,38.543,17.732,36.443,16.934,372.52,82.617,415.55,710.13,262.31,65.844,380.09,363.77,23.294,48.379,94.665,64.069,434.79,272.45,382.89,992.99,851.4,206.08,825.18,12146,5111.4,31021,83.59,39.714,57.175,52.115,74.251,190.5,60.828,1491.8,12650,10634,3837.2,808.99,2718.5,526.71,624.96,391.84,574,1131.9,2435.4,3357.3,71.158,71.02,100.51,129.21,98.722,34.837,41.936,20.946,4469,25343,13423,2345,31160,3818.9,628.47,473.37,412.32,781.69,669.92
1396.9,3384.5,2565.5,893.26,1637.7,1323.4,2576.9,2496.2,1035.8,1037,1923.3,227.43,1523.8,1605,1637.5,5913.1,3124.7,6197.5,1838.3,3760.2,2789.7,1137.4,1465.5,2884.4,1212.4,6046.8,2507.5,5804.2,4337.4,2798.9,5280.5,6222.4,944.87,1164.6,540.19,737.96,1236.5,771.61,2118.6,2224.1,6895.7,13642,8322.1,5791.4,3122.9,3591.1,44148,51687,6349.2,11964,73107,7225.3,2104.8,5453,31397,42169,1692,3185.6,1876.9,1642,2813.6,2616.1,1563.7,6111.6,1.0232e+05,0,1.6248e+05,2.7914e+05,56459,15187,1376.6,2002.3,3801.3,7782.7,5117,4694.1,5126.4,5718.6,1782.1,2597.1,1879,4799.3,1.1875e+05,6123.6,96595,1.4727e+05,1.6663e+05,19219,65696,14439,36032,21864,24584,22468,26680,2874.9,2982.9,1523.4,1836.2,3012.7,31.289,167.74,55.084,22.206,39.103,60.854,234.8,29.973,35.965,110.25,33.963,53.313,64.195,53.695,100.23,105.74,135.78,144.61,180.46,227.83,102.54,246.54,238.97,80.049,166.37,669.36,120.65,98.594,477.54,194.76,1125.8,343.25,1074.7,256.86,155.28,142.07,82.372,123.53,54.952,242.42,118.68,308.73,795.96,360.68,395.33,2534.7,2514.6,93.611,138.34,443.29,398.22,805.51,397.38,1843.5,5400,4234.3,635.13,5099.5,11389,5893.9,51412,102.05,74.805,129.02,197.44,221.74,248.47,175.44,3260.8,24181,37852,21366,6248.1,19361,4324.3,4625.2,271.22,1036.3,3372.9,12059,20288,125.83,184.08,216.98,170.04,175.93,50.454,109.8,54.898,17465,25370,27878,7723.6,1.0722e+05,23159,4874.3,3349.3,624.61,1292.6,674.81
810.13,1737.4,1946.4,422.74,836.81,1307.7,1259.8,1886.6,522.24,554.5,1644.8,183.41,1090,1423.8,628.94,1839.2,1222.4,2580.1,580.57,2091.1,2371.9,1880.2,922.94,1939.4,1072,4521.7,1556.3,5728.5,3721.2,1538.3,3180.1,3548.3,1115.4,655.36,369.36,719.99,1275.6,800.84,3034.9,2675.1,8722.1,18815,4227.8,1799.1,1109.8,1396.7,33999,32806,4274.9,5928.8,2.7423e+05,11222,3556.5,5301.5,7037.3,17982,833.3,1525.7,729.11,709.44,1776.2,3045.9,1052.4,2643.5,24704,1.6248e+05,0,1.7742e+05,35344,15043,1675.4,2497.1,4784.5,3401.5,2207.6,1871.8,1881.6,1996.5,982.15,3061.9,810.95,4611.6,57540,5502,33709,2.2097e+05,49832,19582,1.049e+05,20674,72728,36437,46668,54046,40424,4300.1,4490.5,2354.7,2896.2,2324,38.813,208.23,63.842,24.845,53.429,71.694,322.67,32.143,31.775,85.628,38.545,48.251,47.117,53.629,98.351,142.8,196.21,233.49,294.05,348.71,158.31,315.47,310.19,88.359,208.1,818.99,162.94,101.65,600.67,225.28,1376.1,315.12,1027.3,287.27,234.63,227.38,112.11,165.37,74.412,166.38,126.06,254.88,777.66,343.98,472.12,3292.1,3722.6,156.2,207.95,683.84,550.08,1036.6,515.7,2993.6,8445.3,6155.2,879.71,6590.4,11677,5876.6,62040,119.5,102.27,123.58,309.6,310.41,290.93,278.57,4294.4,28859,58119,34474,9798.4,33311,6497.2,6339.8,231.4,1162,4520.7,19983,31210,166.37,264.05,290.55,194.09,228.28,73.755,175.53,86.538,25153,26239,38887,12324,1.6767e+05,38338,7180.4,4778.7,774.58,1655.7,710.59
1047.9,1767.2,7606.2,269.54,708.11,1512.7,870.19,8266.1,725.43,460.81,4391.8,274.79,1955.5,3287.3,3349,13088,5823.1,13850,3722,15394,12785,2747.6,5313.5,9227,4305.6,16809,6656.6,17260,10514,6584,18717,24779,3063,4512.4,2087.6,3274.3,3076.1,2813.1,5063.4,6734.4,30106,47735,42849,14176,8026.3,10620,50259,55170,11225,30691,3.6373e+05,15717,4633.3,14683,2836.7,6075.3,2912.7,9339.8,704.37,915.94,11096,11555,6713.2,20121,13760,2.7914e+05,1.7742e+05,0,3.9272e+05,91004,2310.2,2549.3,6647,6514.2,10885,8356.5,13204,15036,6220.1,10012,5347.9,20176,28136,2364.8,52131,44599,2.5719e+05,9282.5,53824,21753,84690,50333,1.8155e+05,1.032e+05,80279,3413.2,3487.6,1768.5,2856.3,4433.9,96.205,262.09,38.013,10.489,127.97,39.785,398.92,23.561,23.545,92.552,79.196,82.571,60.02,89.071,224.46,258.43,353.33,400.72,476.02,676.2,255.84,843.47,658.84,255.22,562.26,2127.7,373.14,286.02,1423.4,586.33,3730.9,1085.8,3364.7,756.01,598.77,547.63,273.45,394.1,184.89,333.37,321.43,566.97,1951,996.8,1372.1,9897.9,9515.6,306.67,359.51,1265.4,1551.4,536.96,678.47,3639.7,13790,12830,1895.7,17885,3521.4,1761.8,19165,50.433,150.44,232.46,608.41,687.67,722.15,599.13,2224.3,10987,30887,36999,24085,49167,18345,20006,324.17,1793.4,7925.3,29897,66978,432.23,554.21,696.17,97.397,295.4,140.74,294.18,161.99,27160,7397.6,14843,10081,1.0282e+05,62102,21039,13190,903.59,2067.4,1178.2
